timestamp_ms,ax,ay,az,gx,gy,gz
56576,-0.0023,0.0138,1.0060,-0.0324,0.0463,-0.1084
56586,-0.0048,0.0238,1.0002,-0.0018,0.0463,-0.0473
56596,-0.0038,0.0187,0.9985,-0.0324,-0.0606,-0.0015
56606,-0.0031,0.0163,0.9994,-0.0934,-0.0759,0.0290
56616,-0.0016,0.0170,1.0016,-0.0629,-0.0911,-0.0168
56626,-0.0026,0.0170,0.9946,-0.0782,-0.1522,-0.0168
56636,0.0011,0.0180,0.9992,-0.0324,-0.0301,-0.0473
56646,-0.0019,0.0160,0.9994,0.0440,-0.1675,-0.0473
56656,0.0013,0.0163,0.9989,-0.0782,-0.1522,-0.0015
56666,-0.0021,0.0221,1.0033,0.0287,-0.2133,-0.0626
56676,-0.0001,0.0226,1.0004,-0.1087,-0.3049,-0.0626
56686,0.0011,0.0195,1.0002,0.0287,-0.2591,-0.0168
56696,0.0035,0.0212,0.9977,-0.0476,-0.0453,-0.0015
56706,-0.0016,0.0126,1.0052,-0.1545,0.0310,0.1053
56716,-0.0004,0.0141,1.0002,-0.0782,0.1531,0.0290
56726,0.0045,0.0124,0.9980,-0.0782,0.0615,-0.0321
56736,0.0008,0.0146,0.9958,-0.0171,0.0157,-0.0931
56746,-0.0038,0.0143,0.9975,0.0134,-0.0301,-0.0779
56756,-0.0011,0.0170,0.9970,0.0440,0.1073,-0.0626
56766,0.0050,0.0229,0.9973,0.1203,0.1531,-0.1084
56776,0.0028,0.0226,0.9989,0.1050,0.2905,0.0137
56786,-0.0028,0.0202,0.9953,0.1508,0.3058,0.1206
56796,-0.0033,0.0199,0.9902,0.1050,0.3211,0.1053
56806,0.0001,0.0197,0.9982,0.1203,0.2753,0.0290
56816,0.0030,0.0185,1.0009,0.0898,0.3211,0.0137
56826,-0.0046,0.0180,0.9948,0.0592,0.2142,-0.0321
56836,0.0048,0.0185,1.0079,0.0134,0.2142,0.0443
56846,0.0060,0.0155,1.0043,-0.0171,0.2600,-0.0321
56856,0.0065,0.0129,0.9987,0.1050,0.2142,-0.1542
56866,0.0183,0.0175,0.9948,0.1050,-0.4423,0.3344
56876,0.0077,0.0141,1.0006,0.0898,-0.5644,0.0748
56886,0.0180,0.0038,1.0161,0.0745,-0.2896,-0.0015
56896,0.0239,0.0058,1.0106,0.4409,0.7638,0.0290
56906,0.1119,0.0287,0.9419,0.9447,1.4966,-0.0473
56916,0.0072,0.0658,0.9307,0.7768,-1.9995,-2.0321
56926,0.0595,-0.0198,0.9839,-0.4598,-7.6789,-3.0397
56936,0.3516,-0.0067,1.0045,-1.2537,-13.3125,-2.3985
56946,0.2996,-0.1072,1.0130,-3.4522,-9.0530,-0.1389
56956,0.3960,-0.0860,1.0507,-2.3072,-3.7095,1.9679
