timestamp_ms,ax,ay,az,gx,gy,gz
34296,-0.0075,0.0173,0.9941,0.0602,0.0489,0.0965
34306,-0.0046,0.0134,0.9946,0.0754,0.0489,0.0202
34316,-0.0023,0.0114,0.9999,0.0296,0.0489,-0.0409
34326,-0.0041,0.0165,0.9946,-0.0009,0.0795,-0.0562
34336,-0.0060,0.0158,1.0040,0.0449,0.0031,-0.0104
34346,0.0030,0.0224,1.0004,0.0144,0.0184,-0.1173
34356,-0.0033,0.0195,0.9931,-0.0009,-0.0427,-0.0256
34366,-0.0023,0.0190,0.9985,-0.0467,0.0337,-0.0409
34376,-0.0011,0.0173,0.9975,-0.0620,0.0184,-0.0104
34386,-0.0036,0.0160,0.9997,0.0144,0.0184,-0.0104
34396,-0.0058,0.0143,1.0038,0.0602,0.0337,-0.0409
34406,-0.0028,0.0165,0.9987,-0.0009,0.0489,-0.0562
34416,-0.0026,0.0151,0.9953,-0.0773,0.0031,-0.0409
34426,-0.0041,0.0190,0.9965,-0.0773,0.0489,-0.1020
34436,-0.0033,0.0138,0.9982,-0.0009,0.0337,-0.0715
34446,-0.0065,0.0219,0.9953,0.0449,-0.0121,-0.1173
34456,-0.0006,0.0216,0.9946,-0.1078,-0.0579,-0.0562
34466,-0.0023,0.0224,0.9919,-0.1536,0.0337,-0.0256
34476,-0.0053,0.0143,1.0023,-0.1536,0.2016,0.0202
34486,-0.0036,0.0163,0.9982,-0.1383,0.3237,0.0660
34496,-0.0114,0.0151,0.9975,-0.0467,0.2474,0.0049
34506,-0.0217,0.0094,0.9965,-0.1231,0.5375,-0.0409
34516,-0.0097,0.0094,0.9975,-0.1841,0.6138,-0.1631
34526,-0.0144,0.0138,0.9963,-0.2452,0.9192,-0.2699
34536,-0.0462,0.0280,1.0248,-0.3063,0.9802,-0.2089
34546,-0.1659,-0.0025,1.0437,-0.5658,3.5146,-0.4531
34556,0.1659,-0.0001,1.0466,-0.3673,5.7894,-0.3310
34566,-0.0389,0.0236,1.0060,-0.3673,13.1940,-0.2241
34576,-0.0688,0.0295,1.0260,-0.2757,17.1787,0.1118
34586,-0.0109,0.0180,1.0439,-0.3826,20.7054,0.2797
34596,-0.3685,-0.1641,0.7885,-0.3826,22.3543,0.5850
34606,-0.0144,0.0590,0.9549,-0.0315,11.1329,3.8827
34616,0.0256,0.0202,1.0256,-0.1689,7.4230,3.2263
34626,-0.1537,0.0248,0.9883,-0.3368,8.9344,1.9591
34636,-0.2243,0.0299,0.9922,-0.7490,8.3390,1.0125
34646,-0.2174,0.0204,0.9958,-0.6879,6.3848,0.1728
34656,-0.1794,0.0180,0.9907,-0.2452,4.9650,-0.4837
34666,-0.1792,0.0417,1.0086,0.0144,4.4611,-1.1096
34676,-0.1269,0.0395,0.9900,0.1670,3.5756,-1.2165
34686,-0.0821,0.0214,0.9987,0.1670,3.2245,-1.0944
34696,-0.0843,0.0175,0.9820,0.1365,3.3772,-0.4989
34706,-0.1348,0.0282,0.9639,-0.0773,2.2474,0.1118
34716,-0.1829,0.0648,0.9124,-0.2757,-4.7602,0.2492
34726,-0.1316,0.0685,0.9143,-0.5200,-16.2564,0.5392
34736,0.0521,0.0238,0.9992,-1.2528,-27.3404,0.2950
34746,0.0909,-0.0279,1.0674,-1.3139,-34.4854,-2.0256
34756,0.1455,-0.1265,1.1929,0.2892,-32.5465,-3.0791
34766,0.0519,-0.0298,0.9702,2.5945,-22.0732,-2.4837
34776,0.0445,0.0134,1.0055,1.9380,-10.3022,0.8140
34786,-0.0902,0.0756,0.9934,1.1747,0.1100,4.4782
34796,-0.0342,0.0914,0.9973,0.2281,3.8657,7.7301
34806,-0.4728,0.0429,1.0306,-0.5353,4.6291,7.6995
34816,-0.1368,0.0553,0.9617,-0.0620,3.2092,9.1957
34826,-0.0180,0.0338,0.9837,0.4266,1.1024,10.0507
34836,0.0187,0.0216,0.9960,0.3655,-0.5618,10.3713
34846,0.0109,0.0168,1.0159,-0.1994,-0.0579,11.4400
34856,0.0011,-0.0054,1.0016,-0.3826,1.9421,12.3713
34866,0.0055,-0.0042,0.9755,-0.1078,2.3237,12.5850
34876,0.0320,0.0041,0.9815,0.0296,1.2856,12.5392
34886,0.0192,-0.0086,1.0081,-0.1994,1.1329,12.6766
34896,-0.0531,-0.0045,0.9864,-0.1536,0.1100,13.1347
34906,-0.0556,0.0160,0.9864,-0.0925,-2.4091,13.8369
34916,-0.0342,0.0148,1.0164,0.1212,-2.5618,14.7530
34926,-0.0450,0.0258,1.0248,0.4571,0.2932,15.6232
34936,-0.0924,0.0031,0.9905,0.2434,2.8428,16.7224
34946,-0.1056,-0.0328,0.9571,0.1365,1.1940,17.6079
34956,-0.0700,-0.0159,1.0055,0.3350,-1.2946,18.3255
34966,-0.0031,-0.0316,1.0514,0.0907,-1.5541,19.3179
34976,-0.0232,-0.0267,1.0031,0.3808,2.4306,20.8598
34986,-0.0718,-0.0115,0.9820,1.1594,5.1024,22.4476
34996,-0.0428,-0.0059,1.0338,1.2052,5.5146,23.8522
35006,-0.0073,0.0834,0.9772,1.9227,7.8657,24.1270
35016,0.3834,0.0180,0.7152,-0.3826,-10.3480,26.4782
35026,0.3665,0.0985,0.9087,-0.1994,-35.0961,21.8369
35036,1.0837,-0.0889,1.4176,-3.8330,-42.9740,17.2415
35046,0.7817,-0.0867,0.9520,-1.1765,-12.3938,10.9362
35056,-0.0725,0.0458,1.0072,3.3731,16.4306,3.7759
35066,-0.4374,0.1183,0.8371,3.4189,17.3619,0.9973
35076,0.1124,0.0087,1.0686,0.0296,-2.7602,0.6919
35086,0.1652,-0.0059,1.0064,-0.3826,-3.5236,0.5240
35096,-0.0850,0.0116,0.9602,0.2128,0.8734,0.1881
35106,0.0678,0.0024,1.0243,0.1670,-0.9892,0.1728
35116,0.0153,0.0121,1.0040,0.3808,0.3085,0.0202
35126,-0.0119,0.0219,0.9931,0.1976,0.6138,-0.2241
35136,0.0354,0.0092,0.9965,-0.1536,0.0642,-0.2852
35146,0.0057,0.0155,0.9871,0.0296,0.8123,-0.2089
35156,0.0004,0.0302,0.9963,0.2281,0.7818,-0.0715
35166,0.0067,0.0307,1.0110,0.1670,0.7512,0.0660
35176,-0.0006,0.0216,1.0009,-0.0620,0.7512,0.2034
35186,-0.0055,0.0231,0.9830,-0.0620,0.5527,0.1728
