timestamp_ms,ax,ay,az,gx,gy,gz
73646,0.0129,0.0173,0.9944,-0.2478,-1.3445,0.0506
73656,0.0183,0.0107,1.0074,-0.2325,-0.9170,-0.0257
73666,0.0107,0.0109,0.9994,-0.0493,-0.5964,0.0201
73676,0.0067,0.0141,0.9914,-0.0646,-0.5201,0.0048
73686,0.0124,0.0134,1.0014,-0.0951,-0.5506,0.0201
73696,0.0146,0.0119,0.9965,-0.0951,-0.6117,-0.0563
73706,0.0141,0.0141,0.9944,-0.1104,-0.5659,-0.0410
73716,-0.0046,0.0114,1.0064,-0.1867,-0.4437,0.0048
73726,-0.0033,0.0229,0.9956,-0.2478,-1.0086,-0.0257
73736,0.0045,0.0131,1.0018,-0.4310,-1.7873,-0.0257
73746,-0.0166,0.0114,1.0060,-0.4463,-2.0773,0.1727
73756,-0.0553,0.0197,1.0125,0.4850,0.3654,2.6155
73766,0.0016,0.0097,0.9902,1.0805,2.7318,5.9132
73776,0.0121,0.0136,1.0052,0.6682,1.0830,5.5315
73786,0.0347,0.0177,0.9944,0.0423,-1.3445,4.0048
73796,0.0234,0.0038,1.0026,-0.2783,-1.6804,2.7987
73806,0.0210,0.0102,1.0069,-0.0035,-0.2300,2.6155
73816,0.0369,0.0253,0.9888,0.3018,0.3349,2.3407
73826,0.0411,0.0121,1.0040,0.0423,0.0448,1.6842
73836,0.0337,0.0109,0.9982,0.0423,-0.4285,0.8140
73846,0.0276,0.0131,0.9941,-0.0951,-0.6575,0.1575
73856,0.0263,0.0077,0.9973,-0.1104,-0.2147,0.0201
73866,0.0158,0.0129,1.0033,-0.0035,0.5028,-0.0715
73876,-0.0011,0.0195,0.9960,0.1186,0.6097,-0.0410
73886,0.0065,0.0141,0.9941,-0.0188,-0.1384,0.0048
73896,0.0102,0.0126,0.9987,-0.1409,-0.7338,-0.0257
73906,0.0055,0.0155,1.0018,-0.1256,-0.9476,0.0659
73916,0.0070,0.0153,0.9958,-0.2631,-1.4972,0.0964
73926,0.0160,0.0129,0.9944,-0.2936,-1.7873,0.1422
