timestamp_ms,ax,ay,az,gx,gy,gz
17226,0.0210,0.0192,0.9980,-0.0205,-0.0152,0.0521
17236,0.0170,0.0148,0.9985,-0.0511,0.2902,0.1437
17246,0.0165,0.0173,1.0006,-0.0358,0.5192,0.2201
17256,0.0254,0.0055,1.0016,-0.0816,0.6871,0.1285
17266,0.0234,0.0116,1.0018,-0.0053,1.0840,0.1590
17276,0.0200,0.0112,1.0021,0.0405,1.4199,0.2506
17286,0.0143,0.0087,0.9975,0.1169,1.4505,0.2201
17296,0.0124,0.0131,1.0004,-0.0053,1.2215,-0.0242
17306,0.0043,0.0131,0.9989,-0.1121,0.2596,-0.0700
17316,0.0251,0.0058,0.9987,-0.1885,-0.3969,-0.0547
17326,0.0163,0.0107,0.9936,-0.0969,-0.3511,-0.0089
17336,0.0151,0.0041,1.0002,-0.0511,-0.2289,0.0216
17346,0.0170,0.0077,0.9985,-0.1579,-0.2900,0.0979
17356,0.0217,0.0046,1.0021,-0.0511,-0.3663,0.1437
17366,0.0165,0.0029,1.0033,0.0405,-0.0457,0.0216
17376,0.0136,0.0055,1.0040,0.2237,0.4123,-0.0242
17386,0.0148,0.0131,0.9936,0.3611,0.6260,-0.1616
17396,0.0317,-0.0162,1.0125,0.0558,0.9008,-0.3295
17406,-0.0109,0.0158,0.9977,0.0558,1.0230,-0.7876
17416,0.0072,0.0114,1.0135,-0.2190,0.1375,-1.0318
17426,0.0472,0.0212,0.9968,-0.1274,-0.3816,-1.1082
17436,0.0327,0.0256,0.9900,-0.0358,-0.1068,-1.0624
17446,0.0335,-0.0316,1.0587,-0.3869,-0.6564,-0.6196
17456,0.0739,-0.0108,0.9818,0.9871,1.1909,-0.1158
17466,0.0033,0.0395,0.9839,1.1245,2.7940,-0.1311
17476,0.0418,0.0214,1.0043,0.1169,0.0459,-0.2990
17486,0.0607,0.0114,0.9924,-0.3564,-1.4503,-0.2532
17496,0.0450,-0.0015,1.0159,-0.3259,-1.0076,-0.2379
17506,0.0384,0.0146,0.9953,-0.0053,-0.4579,-0.1463
17516,0.0658,0.0112,0.9941,-0.1732,-0.3969,-0.1311
17526,0.0381,0.0021,0.9968,-0.2343,-0.5495,-0.4059
17536,0.0548,0.0109,1.0060,-0.1732,-0.3511,-0.7265
17546,0.0391,0.0168,0.9997,0.1321,0.0611,-0.9402
17556,0.0499,0.0151,1.0089,0.0558,0.1375,-1.0776
17566,0.0472,0.0265,0.9948,-0.0511,-0.2442,-1.3830
17576,0.0727,0.0190,0.9946,-0.2801,-0.3358,-1.6578
17586,0.0732,0.0173,0.9895,-0.1885,-0.4427,-1.8563
17596,0.0855,0.0168,0.9975,-0.2343,-0.3816,-2.0089
17606,0.0273,0.0004,0.9987,-0.0663,-0.1679,-2.1921
17616,0.0364,0.0036,0.9914,-0.1885,-0.2747,-2.3753
17626,0.0521,0.0082,0.9890,-0.2648,-0.4121,-2.2685
17636,0.0501,-0.0079,0.9958,-0.2343,-0.5190,-2.2379
17646,0.0045,-0.0015,0.9977,-0.0663,-0.1831,-2.5585
