timestamp_ms,ax,ay,az,gx,gy,gz
8596,0.0224,0.0158,0.9985,0.4453,1.4047,0.3702
8606,0.0013,0.0136,1.0035,0.4147,1.6185,0.3397
8616,0.0008,0.0112,1.0033,0.2773,1.0078,0.1718
8626,0.0084,0.0180,0.9946,0.1705,0.3666,0.1718
8636,0.0153,0.0119,0.9953,0.1399,0.0612,0.2023
8646,0.0026,0.0229,0.9820,-0.1502,0.0154,0.1107
8656,-0.0131,0.0268,0.9755,-0.7608,-0.5189,0.1718
8666,0.0268,0.0058,1.0137,-1.0662,-1.3586,0.1107
8676,0.0320,0.0002,1.0103,-0.5013,-0.7021,0.1260
8686,0.0040,0.0085,0.9973,-0.0891,0.5498,0.0191
8696,-0.0031,0.0094,1.0014,0.0789,0.7177,0.0954
8706,-0.0011,0.0097,0.9965,0.0178,0.4124,0.0649
8716,0.0008,0.0282,0.9885,-0.1196,0.0765,-0.0115
8726,0.0185,0.0068,1.0081,-0.3639,-0.6258,0.0649
8736,0.0273,0.0073,0.9975,-0.2265,-0.4121,0.0802
8746,0.0057,0.0141,0.9931,0.0025,0.5345,0.0496
8756,0.0001,0.0175,1.0018,0.1247,0.6108,0.0496
8766,0.0214,0.0148,0.9953,0.0789,0.2292,0.0038
8776,0.0099,0.0275,0.9917,-0.0585,-0.0609,-0.4695
8786,0.0097,0.0146,1.0072,-0.3334,-0.3052,-0.6832
8796,0.0376,0.0073,0.9975,-0.2265,-0.3357,-1.0038
8806,0.0043,0.0085,0.9965,0.0941,1.0383,-0.9122
8816,-0.0060,0.0236,1.0002,0.2926,1.6032,-0.6069
8826,0.0143,0.0221,0.9982,0.0178,0.3818,-0.6221
8836,0.0207,0.0170,1.0055,-0.1196,-0.4884,-0.6527
8846,0.0109,0.0146,1.0077,-0.2570,-0.9922,-0.4847
8856,0.0229,0.0253,0.9910,-0.2265,-1.0838,0.0496
8866,0.0362,0.0665,0.9607,-0.2876,-2.3968,0.2786
8876,0.1664,0.0204,0.9977,-0.6692,-3.8319,1.4084
8886,0.1137,-0.0252,1.0043,-0.3181,-0.5647,2.5534
8896,0.0980,-0.0120,0.9801,0.1399,1.6185,2.7214
8906,0.1092,-0.0003,0.9965,0.0636,-0.0456,1.8359
8916,0.1475,-0.0237,0.9830,0.0025,-0.1525,1.3779
8926,0.0671,-0.0006,0.9931,0.2163,1.4353,0.1107
8936,0.0727,0.0099,1.0125,0.4911,2.1681,-0.1031
8946,0.1073,0.0129,0.9806,0.3231,0.3971,-0.2557
8956,0.0884,0.0036,0.9861,0.0789,-0.0151,-0.6069
8966,0.0872,0.0080,0.9852,0.0941,0.0460,-0.3168
8976,0.0813,0.0214,1.0045,0.3384,1.5116,-0.7443
8986,0.0823,0.0253,0.9644,0.3689,1.2673,-0.3168
8996,0.0180,0.0112,1.0241,-0.1502,1.2673,-0.9733
9006,0.0695,0.0295,0.9837,-0.1502,0.5498,-1.6145
