timestamp_ms,ax,ay,az,gx,gy,gz
8356,0.0038,0.0143,1.0014,-0.0411,-0.0362,-0.0139
8366,0.0060,0.0136,0.9963,-0.0259,-0.0056,0.0472
8376,0.0050,0.0153,1.0026,-0.0106,-0.0209,0.0166
8386,0.0104,0.0116,1.0031,-0.0717,0.0096,0.0319
8396,0.0050,0.0168,0.9989,-0.0259,0.1776,-0.0139
8406,0.0060,0.0168,1.0006,-0.1022,0.1928,-0.0292
8416,0.0038,0.0175,1.0016,-0.0411,0.2692,-0.0139
8426,0.0070,0.0155,1.0043,-0.1785,0.1928,0.0319
8436,0.0026,0.0104,1.0006,-0.1022,0.2081,0.0777
8446,0.0001,0.0136,0.9994,-0.1480,0.1776,0.0472
8456,0.0048,0.0109,0.9970,-0.0869,0.1470,0.0166
8466,0.0023,0.0148,0.9980,-0.0869,0.2081,0.0014
8476,-0.0016,0.0199,0.9965,-0.1022,0.2844,-0.0597
8486,0.0045,0.0153,1.0043,-0.1327,0.1928,-0.0750
8496,-0.0019,0.0131,0.9982,-0.1327,0.2692,-0.1055
8506,0.0033,0.0138,0.9963,-0.1022,0.2997,-0.0444
8516,0.0011,0.0124,1.0009,-0.1785,0.4371,-0.0292
8526,0.0028,0.0151,0.9977,-0.1327,0.6203,-0.0902
8536,0.0008,0.0126,1.0006,-0.2091,0.7577,-0.1360
8546,-0.0234,0.0102,0.9973,-0.3618,1.0325,-0.1513
8556,0.0004,0.0048,1.0035,-0.0717,1.7806,0.6731
8566,-0.1750,0.0138,0.9801,-0.0106,2.0096,0.3525
8576,-0.1870,0.0399,1.0074,0.0657,0.2386,0.5815
8586,-0.1804,0.0199,0.9953,0.0199,-2.5553,0.3983
8596,-0.1757,0.0212,1.0137,0.0505,-3.3797,0.8258
8606,-0.1937,0.0082,1.0413,0.3100,-2.2194,1.5739
8616,-0.2371,0.0338,0.9982,0.8444,-0.5095,2.3220
8626,-0.2155,0.0658,0.9735,0.7833,0.1776,3.2838
8636,-0.2263,0.0531,0.9878,0.1421,0.8646,3.9556
8646,-0.1108,0.0609,0.9934,0.0505,-0.0056,4.7647
8656,-0.0455,0.0548,0.9922,-0.1480,-0.4789,5.2991
8666,-0.0176,0.0600,1.0142,-0.0411,-1.0438,5.5739
8676,0.0045,0.0309,1.0176,0.1421,-0.7843,5.7571
8686,0.1355,0.0302,0.9622,0.0963,-1.1354,5.6808
8696,0.1465,-0.0101,1.0142,-0.0411,-0.9522,5.0853
8706,0.2233,0.0046,0.9677,0.2031,-0.0362,3.9250
8716,0.3042,-0.0008,0.9745,0.0352,-0.7537,2.2762
8726,0.3258,-0.0269,0.9668,-0.1633,-0.9064,0.3220
8736,0.3452,-0.0240,0.9859,-0.3007,-0.9980,-1.4185
8746,0.3437,-0.0677,0.9919,-0.5755,-1.0285,-2.4108
8756,0.1639,-0.0342,1.0282,-0.4534,0.3913,-1.3879
8766,-0.0325,0.0404,0.9772,1.1650,3.0936,-0.4872
8776,0.1880,0.0124,1.0098,0.5848,1.8722,-0.2734
8786,0.3464,0.0209,0.9849,0.0810,-0.1431,-2.3192
8796,0.2571,0.0026,0.9750,-0.3312,0.1012,-6.1971
8806,0.1370,-0.0047,0.9931,-0.0869,0.8035,-8.6398
8816,0.1980,-0.0377,1.0026,-0.0564,0.2386,-8.2429
8826,0.2039,-0.0325,1.0004,-0.0259,-0.1889,-6.6093
8836,0.2010,-0.0318,1.0028,-0.0869,0.2386,-4.4872
8846,0.2692,-0.0064,0.9910,0.3253,0.7119,-2.6093
8856,0.1804,-0.0162,0.9953,0.6001,1.7043,-1.6933
8866,0.1590,-0.0018,1.0294,0.5085,3.2005,-0.7467
8876,0.0779,0.0107,1.0152,0.2947,4.4524,-0.1513
8886,0.0342,-0.0128,0.9977,0.2184,5.1852,0.2304
8896,0.0197,0.0202,0.9934,0.2795,5.3989,0.9174
8906,-0.0347,0.0146,1.0009,0.4627,5.7806,0.7037
8916,-0.1375,0.0043,1.0052,0.2642,7.1547,0.3525
8926,-0.1586,0.0219,0.9956,0.0657,7.3379,-0.1208
8936,-0.1937,0.0343,0.9963,0.0352,6.8188,-0.8383
8946,-0.2508,0.0629,0.9934,0.0963,6.8951,-1.4337
8956,-0.2900,0.0480,1.0028,-0.1480,6.7272,-1.9528
8966,-0.3406,0.0468,1.0113,-0.0717,6.4982,-2.0139
8976,-0.4097,0.0675,0.9958,0.0199,5.8722,-1.8307
8986,-0.4195,0.0717,0.9980,-0.0869,4.4524,-1.2505
8996,-0.1245,0.0073,0.9825,-0.5908,1.0478,-0.4414
9006,0.0205,0.0429,0.9675,-1.3389,-3.3339,-0.1971
9016,-0.1431,0.0085,0.9951,-2.1785,-2.6011,-0.3803
9026,-0.0982,0.0094,1.0098,-2.1938,-4.1736,-0.2124
9036,-0.3764,0.0546,1.0451,-0.6976,-4.2652,-1.6780
9046,-0.3489,-0.0655,1.1008,-0.6366,-6.3263,-1.1284
9056,-0.2962,-0.0701,0.9931,0.6306,-8.7079,0.3678
9066,-0.1917,-0.0054,0.9900,1.0276,-7.8224,2.8258
9076,-0.1976,0.0153,0.9757,0.6459,-3.6698,4.1540
9086,-0.2157,0.0307,1.0108,0.2489,-1.8988,4.4899
9096,-0.1730,0.0626,0.9745,0.0810,-3.4713,4.4594
9106,-0.1171,0.0802,0.9552,0.0657,-6.7232,4.0930
9116,0.0391,0.0024,1.0292,-0.2396,-8.8759,4.1693
9126,-0.0171,0.0702,0.9590,0.4016,-7.4560,3.6960
9136,0.0178,0.0617,0.9927,0.2184,-7.0744,3.1769
9146,0.1171,0.0080,1.0139,-0.3312,-8.1583,3.2991
9156,0.2061,0.0165,0.9634,-0.5297,-7.3950,3.7418
9166,0.2147,0.0104,0.9605,-0.4228,-5.4102,2.7953
9176,0.2083,0.0060,0.9869,-0.5908,-2.0820,1.9403
9186,0.2581,-0.0035,1.0326,-0.4686,-0.6316,1.2838
9196,0.2530,0.0282,0.9825,-0.2702,0.0707,0.0777
9206,0.2289,0.0075,1.0023,-0.2854,0.4829,-1.1284
9216,0.2446,-0.0089,0.9958,-0.2244,0.7119,-1.8765
9226,0.2172,-0.0071,0.9917,-0.0259,0.7882,-1.9681
9236,0.1708,-0.0137,0.9869,-0.1175,0.6966,-1.5101
9246,0.0156,-0.0010,0.9825,0.2795,1.8569,-0.3650
9256,-0.0075,0.0177,0.9985,0.9360,2.2844,0.0319
9266,0.0428,0.0265,0.9999,0.8291,1.2310,0.3067
9276,0.0305,0.0138,1.0152,0.6306,1.2615,0.4289
9286,0.0303,0.0199,0.9803,0.4627,1.1699,0.3373
9296,0.0401,0.0216,0.9837,0.1573,0.1318,-0.1513
9306,0.0521,0.0268,0.9905,0.0199,-0.5400,-0.7467
9316,0.0864,0.0295,1.0093,-0.0564,-0.4942,-1.1284
9326,0.0872,0.0463,1.0021,0.0199,0.0860,-1.9528
9336,0.0607,0.0302,1.0006,-0.4839,0.2234,-2.8078
9346,0.0595,0.0238,0.9999,-0.5602,0.1776,-3.5559
