timestamp_ms,ax,ay,az,gx,gy,gz
43696,-0.0004,0.0107,0.9931,0.0253,-0.1737,-0.0729
43706,0.0040,0.0185,1.0062,-0.0052,-0.1127,-0.1645
43716,0.0148,0.0068,1.0135,-0.0510,-0.0211,-0.0882
43726,-0.0006,0.0275,0.9931,0.1627,0.1011,-0.0729
43736,0.0021,0.0168,0.9987,-0.0205,0.0247,-0.1187
43746,0.0011,0.0092,0.9985,-0.0663,-0.0058,-0.0729
43756,0.0053,0.0109,0.9905,-0.0510,-0.0821,-0.1034
43766,-0.0031,0.0192,0.9924,0.0864,0.1011,-0.1340
43776,0.0040,0.0124,1.0084,0.0253,-0.1279,-0.1187
43786,0.0102,0.0097,1.0006,0.0406,0.0095,-0.1340
43796,-0.0019,0.0202,1.0026,0.0864,0.2385,-0.0424
43806,0.0035,0.0216,1.0033,0.0864,0.1774,-0.1645
43816,-0.0009,0.0160,1.0006,-0.0052,0.1774,-0.0729
43826,0.0102,0.0231,0.9936,0.0711,0.0400,0.2935
43836,0.0102,0.0180,1.0038,0.0559,0.1621,0.4004
43846,-0.0563,0.0094,0.9808,-0.0815,0.3301,-0.4393
43856,0.0546,0.0407,0.9731,-0.2342,-0.6318,-0.9584
43866,-0.0073,0.0124,1.0277,-0.3869,0.6965,-0.2714
43876,-0.0200,0.0190,1.0052,-0.2953,0.4369,-0.0729
43886,0.0185,0.0187,0.9987,-0.3258,-0.2043,-0.0882
43896,0.0089,0.0175,1.0009,-0.3716,0.1621,-0.0576
43906,-0.0090,0.0126,1.0018,-0.4479,0.6812,-0.1492
43916,0.0268,0.0026,1.0248,-0.2953,0.1621,-0.7752
43926,0.0565,0.0107,0.9789,0.1322,-0.4638,-3.2027
43936,0.0555,-0.0052,1.0089,-0.2800,0.2232,-5.5080
43946,0.0850,0.0141,0.9861,-0.3258,0.6507,-8.5615
43956,0.1752,0.0126,0.9975,-0.6617,0.3606,-12.9431
43966,0.1912,0.0299,0.9723,-0.9060,0.5744,-19.5538
43976,0.1458,0.0290,0.9953,-1.4098,1.3835,-27.1569
43986,0.1070,0.0094,0.9844,-1.9289,1.1850,-34.6225
43996,0.0413,0.0104,1.0050,-2.3411,0.7270,-40.5309
44006,0.0021,-0.0013,1.0077,-2.4937,0.2690,-44.6225
44016,-0.0274,-0.0157,0.9980,-2.4632,-0.4333,-46.9737
44026,-0.0524,-0.0237,1.0045,-2.4785,-0.5402,-47.5386
44036,-0.0149,0.0021,0.9960,-2.2800,-0.3417,-46.9737
44046,-0.0293,-0.0142,0.9960,-2.1426,-0.9371,-46.9584
44056,-0.0063,0.0029,1.0130,-2.1273,-0.5249,-46.7905
44066,-0.0168,-0.0010,1.0142,-1.9747,0.5744,-46.2714
44076,-0.0676,0.0019,1.0043,-1.7304,0.6202,-46.0882
44086,-0.1466,0.0202,0.9852,-1.6540,1.4293,-43.3401
44096,-0.0367,0.0216,0.9856,-1.7762,-0.1432,-39.8592
44106,0.0666,0.0190,1.0014,-1.9747,-2.1890,-39.2027
44116,0.0516,0.0009,1.0043,-2.3411,-1.1814,-39.9966
44126,-0.0445,0.0029,1.0086,-2.5090,-0.1279,-40.6683
44136,-0.0266,-0.0015,1.0183,-2.5853,-0.8302,-40.3324
44146,0.0070,0.0031,1.0014,-2.3869,-1.2119,-40.1798
44156,0.0158,-0.0042,0.9960,-2.2800,-0.8913,-40.3172
44166,0.0126,0.0068,0.9958,-2.1273,-0.2501,-40.3630
44176,-0.0046,0.0082,1.0028,-2.0052,0.0095,-40.3324
44186,-0.0198,0.0146,1.0081,-1.8373,0.2232,-40.1798
44196,0.0116,0.0109,0.9994,-1.6846,0.3606,-40.0271
44206,0.0131,0.0090,1.0106,-1.6846,0.3148,-40.2408
44216,-0.0090,0.0029,1.0074,-1.6846,0.2995,-40.3782
44226,-0.0055,0.0419,0.9934,-1.3029,0.1774,-38.9737
44236,0.0126,0.0038,0.9706,-1.4098,0.0095,-39.2332
44246,0.0465,-0.0059,0.9861,-1.6540,-0.2806,-39.6454
44256,0.0516,-0.0328,0.9907,-1.6693,-0.9218,-40.2408
44266,0.0685,-0.0225,0.9914,-1.4250,-0.3875,-39.0195
44276,0.0097,-0.0096,1.0067,-1.4403,0.0095,-37.0653
44286,-0.0323,-0.0006,1.0132,-1.4556,-0.0821,-35.3248
44296,-0.0266,-0.0050,1.0166,-1.6388,-0.2653,-34.3172
44306,0.0028,-0.0035,1.0062,-1.5777,-1.1050,-34.8973
44316,0.0197,-0.0130,1.0113,-1.7304,-0.8302,-35.9508
44326,0.0514,-0.0157,0.9680,-1.6846,-1.5020,-38.6683
44336,0.0190,-0.0132,0.9963,-1.9899,-0.8913,-40.9889
44346,-0.0033,-0.0020,0.9965,-1.9747,-0.7844,-42.8210
44356,-0.0092,-0.0023,0.9992,-2.0052,-0.6470,-43.9966
44366,-0.0053,-0.0008,1.0077,-2.2953,-1.1508,-45.0500
44376,-0.0239,0.0041,0.9781,-2.2647,-1.4104,-44.9279
44386,-0.0212,-0.0106,1.0197,-2.4937,-1.4409,-44.5157
44396,-0.0131,-0.0045,0.9977,-2.4174,-1.5020,-44.2561
44406,-0.0274,-0.0157,1.0048,-2.3716,-1.5173,-43.7218
44416,-0.0249,-0.0050,0.9982,-2.2342,-1.1966,-42.3630
44426,-0.0458,0.0055,1.0081,-2.0510,-1.0134,-40.2866
44436,-0.0683,0.0092,1.0028,-1.8220,-0.7234,-37.6149
44446,-0.0477,0.0216,0.9842,-1.6998,-0.4638,-34.1645
44456,0.0163,-0.0074,1.0014,-1.5319,-0.7997,-32.2256
44466,0.0254,-0.0086,1.0033,-1.5930,-0.5860,-31.5844
44476,0.0138,0.0121,0.9958,-1.3945,-0.4638,-31.3401
44486,-0.0050,0.0102,0.9919,-1.4556,-0.2043,-30.8668
