timestamp_ms,ax,ay,az,gx,gy,gz
11586,-0.0006,0.0138,0.9989,0.0830,-0.1392,0.0342
11596,-0.0021,0.0143,0.9975,0.0677,0.0135,0.0189
11606,0.0001,0.0114,0.9960,0.0677,-0.1086,-0.0269
11616,0.0033,0.0151,0.9956,0.0372,-0.0934,-0.0269
11626,-0.0006,0.0146,1.0016,0.0524,-0.0170,-0.0116
11636,0.0006,0.0141,1.0009,0.0524,-0.0018,-0.0727
11646,-0.0058,0.0131,1.0004,0.0677,-0.0018,0.0342
11656,-0.0009,0.0126,0.9982,0.0830,-0.1239,-0.0116
11666,0.0018,0.0141,0.9963,0.0830,-0.1392,-0.0421
11676,0.0057,0.0163,0.9982,0.1135,-0.1239,0.0037
11686,0.0038,0.0165,1.0040,0.0830,-0.0018,-0.0421
11696,-0.0009,0.0116,1.0014,0.0524,-0.0934,-0.0727
11706,0.0023,0.0129,0.9960,0.0677,-0.0781,0.0342
11716,0.0030,0.0141,0.9982,0.0219,-0.1239,-0.1185
11726,0.0040,0.0155,1.0002,0.1288,-0.2155,-0.0727
11736,0.0021,0.0209,1.0014,0.1135,-0.1850,-0.1185
11746,-0.0021,0.0175,1.0004,0.1288,-0.0934,-0.1185
11756,0.0011,0.0109,1.0011,0.0524,-0.2002,-0.1185
11766,0.0030,0.0185,1.0026,0.1593,-0.1850,0.0037
11776,0.0028,0.0170,1.0021,0.0982,-0.0781,0.0037
11786,0.0028,0.0151,1.0040,-0.0086,-0.0018,0.0800
11796,-0.0058,0.0143,1.0023,0.0219,0.0135,0.0647
11806,0.0021,0.0136,0.9992,-0.0239,-0.0323,-0.0116
11816,0.0053,0.0136,1.0014,0.0066,-0.0781,-0.0727
11826,-0.0006,0.0146,0.9956,0.0677,-0.0476,-0.0574
11836,-0.0033,0.0158,1.0021,0.0677,-0.1086,0.0037
11846,0.0013,0.0151,0.9999,0.0830,-0.0170,-0.0574
11856,-0.0075,0.0195,1.0009,0.1135,-0.0323,-0.1337
11866,-0.0171,0.0195,1.0101,0.1135,-0.2460,-0.3017
11876,-0.0112,0.0246,1.0016,0.0372,0.5937,0.3090
11886,-0.0288,-0.0047,1.0021,0.1440,-0.9941,-0.6070
11896,-0.0001,0.0168,1.0004,0.4647,-1.9865,-0.4544
11906,-0.0264,0.0063,1.0161,0.4494,-0.8567,-0.0116
11916,-0.0458,0.0151,0.9936,0.5105,-0.2155,0.0953
11926,-0.0583,0.0148,0.9963,0.4341,-0.3529,0.1563
11936,-0.0725,0.0038,1.0074,0.2204,-0.3376,0.4006
11946,-0.0791,0.0038,1.0060,0.2967,0.5937,1.2708
11956,-0.0676,0.0168,0.9905,0.2051,0.0288,1.8357
11966,-0.0274,-0.0040,0.9922,0.0066,-0.4292,2.2479
11976,-0.0605,0.0231,1.0002,0.2967,-0.4140,2.1563
11986,0.0087,0.0326,0.9977,0.1135,-0.5361,1.7594
11996,-0.0298,0.0202,1.0110,-0.1308,-0.0781,1.1640
