timestamp_ms,ax,ay,az,gx,gy,gz
19846,0.0065,0.0204,0.9999,-0.0882,-0.1500,0.0724
19856,0.0092,0.0199,1.0031,-0.2408,-0.1653,0.0266
19866,0.0109,0.0134,1.0045,-0.1340,-0.1958,0.0114
19876,0.0067,0.0131,1.0048,-0.1492,-0.3027,-0.0344
19886,0.0050,0.0143,0.9977,-0.1034,-0.3332,-0.0192
19896,0.0092,0.0148,1.0018,-0.1340,-0.4706,-0.0039
19906,0.0097,0.0107,1.0014,-0.0882,-0.4095,-0.0192
19916,0.0089,0.0112,1.0018,0.0034,-0.3943,-0.0955
19926,0.0114,0.0090,0.9994,-0.0576,-0.2569,-0.0802
19936,0.0043,0.0124,0.9958,-0.0118,-0.1805,-0.1260
19946,0.0072,0.0160,0.9941,0.0187,-0.0126,-0.1108
19956,-0.0325,0.0102,1.0130,-0.0118,0.7050,-0.5077
19966,-0.0637,0.0153,0.9965,0.0187,0.3233,-0.1871
19976,-0.0264,0.0068,1.0018,-0.0729,-0.5775,0.5915
19986,-0.0217,0.0129,1.0055,0.0340,-0.1500,1.0801
19996,-0.0283,0.0214,0.9985,0.1103,0.2317,1.4007
20006,-0.0406,0.0197,1.0052,0.0492,0.1248,1.5381
20016,-0.0261,0.0221,1.0052,-0.0118,0.0485,1.6297
20026,-0.0161,0.0236,1.0062,-0.0576,-0.0126,1.7671
20036,-0.0347,0.0177,0.9992,-0.0118,0.3233,1.6297
20046,-0.0163,0.0216,0.9919,-0.0118,0.1095,1.6144
20056,-0.0207,0.0202,0.9914,-0.0118,0.0790,1.4312
20066,-0.0180,0.0175,1.0038,-0.0424,-0.0431,1.2633
20076,-0.0178,0.0109,1.0098,-0.1492,-0.0126,1.2175
20086,-0.0190,0.0163,1.0122,-0.0424,0.1859,1.1411
20096,-0.0266,0.0214,1.0077,-0.0271,0.1401,1.2175
20106,-0.0509,0.0153,1.0055,0.0645,0.2317,1.2938
20116,-0.0215,0.0231,1.0033,0.0492,-0.2721,1.3091
20126,-0.0369,0.0092,1.0118,-0.0271,-0.7302,1.2022
20136,-0.0281,0.0163,1.0091,-0.0271,-1.3714,1.3091
20146,-0.0190,0.0207,1.0009,-0.2408,-1.3103,1.4312
20156,-0.0141,0.0046,1.0048,-0.4088,-1.3714,1.4160
20166,-0.0136,0.0065,1.0069,-0.4698,-1.4630,1.5534
20176,-0.0163,0.0134,1.0048,-0.3782,-1.4019,1.6755
20186,-0.0129,0.0043,1.0069,-0.2256,-0.9897,1.6450
20196,0.0254,0.0214,0.9977,-0.2408,-0.8981,1.6602
20206,-0.0006,0.0138,0.9968,-0.2408,-0.4553,1.2480
20216,0.0011,0.0143,0.9934,-0.3477,-0.7760,1.1717
20226,0.0077,0.0236,1.0043,-0.2561,-0.8370,1.2480
20236,-0.0195,0.0231,1.0023,-0.1492,-0.7302,1.1411
20246,0.0357,-0.0030,1.0265,-0.2256,-0.5775,1.0801
20256,0.0261,0.0195,0.9668,0.4615,0.7813,0.9732
20266,0.0239,0.0285,1.0023,0.3240,1.1324,0.8358
20276,0.0212,0.0238,1.0060,0.1103,0.3385,0.4999
20286,0.0283,0.0024,1.0086,-0.0271,0.1553,0.2404
20296,0.0207,0.0124,0.9975,0.0492,0.6744,0.1335
20306,0.0104,0.0153,0.9900,0.0187,0.5065,0.2404
20316,0.0597,-0.0069,0.9801,-0.0118,0.4607,0.5763
20326,0.0327,0.0046,1.0062,0.1103,0.7050,0.8511
20336,0.0018,0.0051,0.9975,0.2019,0.7202,1.0190
20346,0.0359,0.0058,0.9869,0.0950,0.6439,1.1717
20356,0.0428,0.0282,0.9748,0.0034,0.4454,0.7900
20366,0.0479,0.0207,0.9975,-0.1187,0.2927,0.4236
20376,0.0371,0.0046,1.0004,-0.0424,0.0485,0.1335
20386,0.0575,0.0202,0.9968,-0.0576,-0.0126,0.2098
20396,0.0519,0.0043,0.9989,-0.2408,-0.1347,-0.0955
20406,0.0528,0.0121,1.0016,-0.1187,0.1095,0.0572
20416,0.0386,0.0051,1.0040,0.0187,0.4149,0.3015
20426,0.0423,0.0234,0.9975,-0.0729,0.0027,0.4847
20436,0.0224,0.0046,1.0055,-0.1950,-0.2263,0.6373
20446,0.0192,0.0087,1.0127,-0.1340,0.1706,0.7900
20456,0.0271,0.0153,1.0018,0.1408,0.5981,0.8969
20466,-0.0046,0.0199,0.9936,0.3240,1.0408,0.8053
20476,0.0072,0.0160,0.9992,0.0950,0.5370,1.0648
20486,0.0158,0.0107,0.9968,-0.2103,0.0179,1.0037
20496,0.0202,0.0065,1.0021,-0.1798,0.1095,0.9732
20506,0.0043,0.0151,1.0031,-0.0424,0.3538,0.8816
20516,0.0133,0.0124,0.9987,0.1561,0.7050,0.8511
20526,-0.0193,0.0170,1.0018,0.1408,0.9187,0.7289
20536,0.0030,0.0214,0.9980,0.0798,0.5370,0.7595
20546,0.0168,0.0148,0.9980,-0.1340,-0.0431,0.6831
20556,0.0317,0.0119,0.9941,-0.1798,-0.0737,0.6831
