epoch,accuracy,loss,val_accuracy,val_loss
1,0.4566666781902313,1.3987597227096558,0.6600000262260437,1.1435667276382446
2,0.67166668176651,1.0173996686935425,0.7450000047683716,0.8238003253936768
3,0.7799999713897705,0.7440309524536133,0.9200000166893005,0.5352074503898621
4,0.8866666555404663,0.508389413356781,0.949999988079071,0.3309531807899475
5,0.9233333468437195,0.3357786238193512,0.9649999737739563,0.20019233226776123
6,0.9383333325386047,0.23720601201057434,0.9649999737739563,0.14170244336128235
7,0.9466666579246521,0.18656407296657562,0.9700000286102295,0.11838983744382858
8,0.95333331823349,0.15840162336826324,0.9750000238418579,0.10582253336906433
9,0.9583333134651184,0.13870744407176971,0.9750000238418579,0.09841509163379669
10,0.9599999785423279,0.12519571185112,0.9800000190734863,0.09461036324501038
11,0.9616666436195374,0.11467888951301575,0.9800000190734863,0.09246958047151566
12,0.9633333086967468,0.10637180507183075,0.9800000190734863,0.09137701988220215
13,0.9649999737739563,0.09942632168531418,0.9800000190734863,0.09051734954118729
14,0.9666666388511658,0.09370607137680054,0.9800000190734863,0.09067781269550323
15,0.9683333039283752,0.08872196823358536,0.9800000190734863,0.09034327417612076
16,0.9700000286102295,0.08442655950784683,0.9850000143051147,0.09163637459278107
17,0.9700000286102295,0.08027200400829315,0.9850000143051147,0.09022417664527893
18,0.9700000286102295,0.07749337702989578,0.9850000143051147,0.09268184751272202
19,0.9733333587646484,0.0737091451883316,0.9850000143051147,0.09185130149126053
20,0.971666693687439,0.07194270938634872,0.9850000143051147,0.09554529935121536
21,0.9750000238418579,0.06823991239070892,0.9850000143051147,0.0923391655087471
22,0.9750000238418579,0.067287877202034,0.9850000143051147,0.09545625001192093
23,0.9783333539962769,0.06395654380321503,0.9850000143051147,0.09348604083061218
24,0.9750000238418579,0.0628797858953476,0.9850000143051147,0.0961056724190712
25,0.9783333539962769,0.06033165007829666,0.9850000143051147,0.09494888037443161
26,0.9783333539962769,0.05892103165388107,0.9850000143051147,0.09646835923194885
27,0.9783333539962769,0.05710136890411377,0.9850000143051147,0.09610355645418167
28,0.9800000190734863,0.055796075612306595,0.9850000143051147,0.09781227260828018
29,0.9816666841506958,0.05426742509007454,0.9850000143051147,0.09712043404579163
30,0.9816666841506958,0.05300561711192131,0.9850000143051147,0.0987803265452385
31,0.9816666841506958,0.051674555987119675,0.9850000143051147,0.0975121408700943
32,0.9816666841506958,0.05051736533641815,0.9850000143051147,0.09940451383590698
33,0.9816666841506958,0.04921814799308777,0.9850000143051147,0.09820523113012314
34,0.9816666841506958,0.04825714975595474,0.9850000143051147,0.09990904480218887
35,0.9816666841506958,0.04705234616994858,0.9850000143051147,0.09884665161371231
36,0.9833333492279053,0.04608820006251335,0.9850000143051147,0.10012344270944595
37,0.9833333492279053,0.04505717754364014,0.9850000143051147,0.09910991042852402
